FanID,IWave_Properties,IWave_PropertiesValue,IWave_AnnualCapacity,IWave_AnnualCapacityTargetProduction
72248630,3.0,1007300.0,12966.0,2204.22
72248634,1.0,289100.0,2891.0,491.47
72248635,0.0,,,
72248636,0.0,,,
72248637,1.0,182383.0,1915.0,325.55
72248639,1.0,115100.0,1151.0,195.67
72248640,0.0,,,
72248641,3.0,11190.0,149.0,25.33
72248642,0.0,,,
72248644,1.0,212900.0,447.0,75.99
72248645,1.0,101900.0,1200.0,204.0
72248647,1.0,268600.0,5000.0,850.0
72248648,0.0,,,
72248650,1.0,349400.0,3000.0,510.0
72248654,0.0,,2000.0,340.0
72248655,1.0,393200.0,4128.0,701.76
72248656,1.0,482300.0,4823.0,819.91
72248657,0.0,,,
72248658,0.0,,3000.0,510.0
72248659,0.0,,,
72248662,0.0,,,
72248663,0.0,,,
72248664,0.0,,,
72248665,1.0,169300.0,1693.0,287.81
72248666,1.0,67300.0,500.0,85.0
72248667,0.0,,,
72248669,2.0,1032300.0,15490.0,2633.3
72248673,2.0,420250.0,4457.0,757.69
72248679,0.0,,1750.0,297.5
72248681,1.0,169400.0,1250.0,212.5
72248684,1.0,258574.0,517.0,87.89
72248685,0.0,,,
72248686,0.0,,750.0,127.5
72248688,0.0,,,
72248689,1.0,324300.0,3405.0,578.85
72248690,0.0,,,
72248693,1.0,79100.0,3500.0,595.0
72248695,0.0,,,
72248697,1.0,229100.0,1202.0,204.34
72248699,0.0,,,
72248701,0.0,,,
72248704,0.0,,4000.0,680.0
72248708,2.0,476700.0,7150.0,1215.5
72248709,0.0,,,
72248710,0.0,,,
72248712,0.0,,,
72248713,2.0,452373.0,5012.0,852.04
72248714,1.0,128822.0,2029.0,344.93
72248716,0.0,,,
72248717,0.0,,,
72248719,0.0,,,
72248720,1.0,152500.0,762.0,129.54
72248721,1.0,452800.0,4528.0,769.76
72248722,1.0,366925.0,3669.0,623.73
72248723,0.0,,1.0,0.17
72248724,1.0,290796.0,2908.0,494.36
72248726,0.0,,1500.0,255.0
72248727,0.0,,1250.0,212.5
72248731,1.0,275600.0,2756.0,468.52
72248732,1.0,523300.0,5233.0,889.61
72248733,0.0,,,
72248734,1.0,31075.0,7500.0,1275.0
72248737,1.0,191200.0,382.0,64.94
72248738,0.0,,,
72248739,1.0,251200.0,2512.0,427.04
72248740,1.0,186208.0,1500.0,255.0
72248744,1.0,210200.0,1250.0,212.5
72248746,1.0,239700.0,2397.0,407.49
72248750,0.0,,,
72248751,1.0,205600.0,2056.0,349.52
72248752,0.0,,,
72248754,0.0,,,
72248755,0.0,,2000.0,340.0
72248756,0.0,,,
72248759,12.0,958975.0,15887.0,2700.79
72248761,0.0,,1250.0,212.5
72248763,0.0,,1250.0,212.5
72248764,0.0,,,
72248765,0.0,,,
72248766,0.0,,1000.0,170.0
72248769,1.0,143700.0,287.0,48.79
72248770,1.0,198119.0,396.0,67.32
72248771,1.0,647600.0,11250.0,1912.5
72248773,0.0,,1500.0,255.0
72248774,1.0,641400.0,6414.0,1090.38
72248775,1.0,515500.0,5155.0,876.35
72248776,1.0,299700.0,2997.0,509.49
72248778,0.0,,,
72248780,1.0,101100.0,202.0,34.34
72248781,0.0,,,
72248782,0.0,,1250.0,212.5
72248783,0.0,,,
72248785,0.0,,2500.0,425.0
72248787,1.0,253000.0,2250.0,382.5
72248788,0.0,,1500.0,255.0
72248789,0.0,,1500.0,255.0
72248790,1.0,378900.0,3978.0,676.26
72248791,0.0,,,
72248792,0.0,,,
72248793,1.0,243800.0,2438.0,414.46
72248794,1.0,181100.0,3500.0,595.0
72248795,0.0,,2000.0,340.0
72248796,0.0,,7500.0,1275.0
72248798,0.0,,,
72248800,1.0,305900.0,3059.0,520.03
72248801,1.0,602300.0,7500.0,1275.0
72248802,0.0,,,
72248803,1.0,177600.0,3500.0,595.0
72248804,1.0,299700.0,2997.0,509.49
72248807,1.0,80943.0,1000.0,170.0
72248808,1.0,386100.0,5791.0,984.47
72248809,2.0,10020.0,157.0,26.69
72248810,1.0,221200.0,2212.0,376.04
72248811,1.0,592800.0,7500.0,1275.0
72248812,1.0,196500.0,1965.0,334.05
72248813,0.0,,,
72248814,1.0,164000.0,1500.0,255.0
72248815,1.0,219100.0,1750.0,297.5
72248816,0.0,,3500.0,595.0
72248817,0.0,,3500.0,595.0
72248818,0.0,,,
72248820,1.0,596103.0,5961.0,1013.37
72248821,0.0,,,
72248824,1.0,211100.0,2111.0,358.87
72248825,1.0,172400.0,1724.0,293.08
72248826,2.0,354400.0,4268.0,725.56
72248828,1.0,143300.0,1433.0,243.61
72248829,1.0,83700.0,750.0,127.5
72248830,1.0,259300.0,3000.0,510.0
72248831,0.0,,,
72248832,1.0,192800.0,1750.0,297.5
72248833,0.0,,,
72248838,8.0,454692.0,6363.0,1081.71
72248840,1.0,616700.0,7500.0,1275.0
72248842,1.0,63900.0,1250.0,212.5
72248843,0.0,,1250.0,212.5
72248844,1.0,430400.0,4304.0,731.68
72248846,1.0,572900.0,6015.0,1022.55
72248847,0.0,,,
72248848,0.0,,,
72248850,1.0,317300.0,3500.0,595.0
72248851,0.0,,1750.0,297.5
72248853,0.0,,,
72248855,2.0,169500.0,1047.0,177.99
72248857,1.0,93900.0,1000.0,170.0
72248858,1.0,345400.0,3454.0,587.18
72248859,1.0,138900.0,750.0,127.5
72248860,0.0,,,
72248861,0.0,,15000.0,2550.0
72248862,1.0,354900.0,3549.0,603.33
72248864,0.0,,,
72248865,1.0,302300.0,3174.0,539.58
72248866,0.0,,,
72248868,2.0,249345.0,2606.0,443.02
72248871,1.0,242900.0,2550.0,433.5
72248876,1.0,264800.0,2780.0,472.6
72248877,0.0,,,
72248882,,,,
72248890,1.0,333900.0,3339.0,567.63
72248905,1.0,577500.0,5775.0,981.75
72248913,0.0,,1.0,0.17
72248915,0.0,,,
72248916,0.0,,1750.0,297.5
72248917,1.0,394000.0,1970.0,334.9
72248919,0.0,,,
72248920,1.0,164600.0,1500.0,255.0
72248923,0.0,,,
72248937,0.0,,7500.0,1275.0
72248945,0.0,,,
72248949,7.0,631500.0,12630.0,2147.1
72248950,1.0,643900.0,7500.0,1275.0
72248957,0.0,,,
72248963,1.0,292900.0,3000.0,510.0
72248966,0.0,,,
72248968,1.0,703700.0,7037.0,1196.29
72248993,0.0,,,
72249003,1.0,534200.0,8013.0,1362.21
72249010,1.0,689600.0,7100.0,1207.0
72249012,0.0,,,
72249016,1.0,382700.0,5740.0,975.8
72249025,0.0,,,
72249032,0.0,,,
72249035,2.0,655738.0,7500.0,1275.0
72249037,1.0,714800.0,7505.0,1275.85
72249066,1.0,352300.0,5284.0,898.28
72249069,0.0,,,
72249076,0.0,,1250.0,212.5
72249077,1.0,473900.0,4739.0,805.63
72249085,1.0,383200.0,3832.0,651.44
72249088,0.0,,50.0,8.5
72249103,1.0,480400.0,4804.0,816.68
72249104,1.0,513600.0,5136.0,873.12
72249105,0.0,,,
72249109,1.0,590800.0,5908.0,1004.36
72249111,1.0,489000.0,4890.0,831.3
72249112,1.0,228300.0,2250.0,382.5
72249117,1.0,303000.0,3181.0,540.77
72249118,2.0,665200.0,7362.0,1251.54
72249119,0.0,,2750.0,467.5
72249121,1.0,381100.0,3811.0,647.87
72249124,1.0,223300.0,4500.0,765.0
72249125,0.0,,,
72249141,,,,
72249178,1.0,590800.0,5908.0,1004.36
72249233,1.0,454100.0,4768.0,810.56
72249268,1.0,221800.0,1750.0,297.5
72249269,0.0,,,
72249315,,,,
72249357,,,,
72249360,,,,
72249366,1.0,174300.0,1250.0,212.5
72249371,1.0,316000.0,3318.0,564.06
72249474,3.0,1556247.0,25398.0,4317.66
72249478,1.0,266300.0,2796.0,475.32
72249507,,,,
72249515,0.0,,,
72249516,1.0,442200.0,4500.0,765.0
72249523,,,,
72249555,1.0,145000.0,5000.0,850.0
72249556,0.0,,,
72249579,,,,
72249617,1.0,292000.0,2920.0,496.4
72249675,0.0,,,
72249676,1.0,328400.0,1642.0,279.14
72249677,0.0,,,
72249678,0.0,,750.0,127.5
72249680,1.0,10400.0,7500.0,1275.0
72249681,0.0,,2500.0,425.0
72249683,1.0,34300.0,72.0,12.24
72249684,0.0,,,
72249685,1.0,369000.0,3690.0,627.3
72249686,0.0,,,
72249687,0.0,,,
72249688,1.0,171500.0,1715.0,291.55
72249699,0.0,,,
72249701,0.0,,2500.0,425.0
72249702,0.0,,1500.0,255.0
72249704,2.0,419500.0,4335.0,736.95
72249705,1.0,225100.0,1125.0,191.25
72249707,1.0,245900.0,2459.0,418.03
72249708,0.0,,,
72249710,0.0,,750.0,127.5
72249711,1.0,100400.0,500.0,85.0
72249716,1.0,497400.0,5222.0,887.74
72249717,1.0,236600.0,4000.0,680.0
72249718,0.0,,,
72249720,2.0,429700.0,5146.0,874.82
72249721,0.0,,1750.0,297.5
72249722,0.0,,,
72249724,2.0,314700.0,2005.0,340.85
72249727,1.0,313600.0,3292.0,559.64
72249728,0.0,,2250.0,382.5
72249733,1.0,633600.0,6336.0,1077.12
72249734,0.0,,,
72249735,1.0,377100.0,3959.0,673.03
72249736,0.0,,,
72249737,0.0,,1000.0,170.0
72249740,0.0,,,
72249742,1.0,371300.0,3713.0,631.21
72249748,0.0,,,
72249749,1.0,381700.0,3817.0,648.89
72249753,0.0,,120.0,20.4
72249755,1.0,279500.0,2934.0,498.78
72249756,0.0,,,
72249757,1.0,516600.0,5424.0,922.08
72249758,1.0,313400.0,3134.0,532.78
72249759,3.0,339816.0,4294.0,729.98
72249760,1.0,102000.0,535.0,90.95
72249765,1.0,1371900.0,20578.0,3498.26
72249766,9.0,2501131.0,63240.0,10750.8
72249767,1.0,406600.0,4066.0,691.22
72249768,1.0,1460100.0,21901.0,3723.17
72249776,3.0,308875.0,4864.0,826.88
72249777,0.0,,,
72249778,1.0,287800.0,2878.0,489.26
72249780,0.0,,,
72249781,0.0,,,
72249782,0.0,,3000.0,510.0
72249783,2.0,946600.0,11224.0,1908.08
72249785,0.0,,,
72249786,1.0,203800.0,407.0,69.19
72249787,0.0,,2500.0,425.0
72249788,0.0,,2750.0,467.5
72249790,1.0,156500.0,750.0,127.5
72249791,0.0,,2250.0,382.5
72249793,0.0,,,
72249794,0.0,,3000.0,510.0
72249799,2.0,742900.0,7784.0,1323.28
72249800,1.0,554400.0,5821.0,989.57
72249801,1.0,215600.0,2000.0,340.0
72249802,1.0,785000.0,7850.0,1334.5
72249803,0.0,,2500.0,425.0
72249808,,,,
72249809,1.0,890400.0,8904.0,1513.68
72249810,0.0,,4000.0,680.0
72249811,0.0,,1500.0,255.0
72249812,0.0,,2500.0,425.0
72249813,1.0,441400.0,6621.0,1125.57
72249814,0.0,,,
72249815,1.0,541700.0,2844.0,483.48
72249816,0.0,,,
72249818,1.0,315400.0,2750.0,467.5
72249819,0.0,,,
72249820,1.0,580600.0,5806.0,987.02
72249821,1.0,134100.0,281.0,47.77
72249822,1.0,456982.0,4569.0,776.73
72249823,1.0,376700.0,3767.0,640.39
72249824,1.0,643925.0,9658.0,1641.86
72249825,1.0,130434.0,1000.0,170.0
72249826,1.0,349100.0,3491.0,593.47
72249827,0.0,,,
72249828,1.0,908600.0,11250.0,1912.5
72249829,1.0,67500.0,500.0,85.0
72249830,1.0,358600.0,2750.0,467.5
72249831,1.0,651300.0,6513.0,1107.21
72249832,0.0,,7500.0,1275.0
72249833,0.0,,,
72249834,1.0,243700.0,2437.0,414.29
72249835,1.0,1230800.0,19385.0,3295.45
72249838,1.0,161400.0,1250.0,212.5
72249839,0.0,,750.0,127.5
72249840,0.0,,4500.0,765.0
72249841,1.0,242500.0,7500.0,1275.0
72249842,0.0,,,
72249843,1.0,325100.0,3251.0,552.67
72249844,0.0,,,
72249845,0.0,,1000.0,170.0
72249846,0.0,,,
72249847,1.0,564700.0,5647.0,959.99
72249848,2.0,778368.0,8730.0,1484.1
72249849,2.0,75875.0,758.0,128.86
72249850,0.0,,,
72249851,1.0,98637.0,2250.0,382.5
72249852,0.0,,,
72249853,1.0,960600.0,9606.0,1633.02
72249854,0.0,,,
72249855,0.0,,3000.0,510.0
72249856,0.0,,2250.0,382.5
72249857,0.0,,,
72249858,1.0,109000.0,750.0,127.5
72249859,2.0,87985.0,750.0,127.5
72249861,1.0,279400.0,4191.0,712.47
72249862,1.0,424000.0,6360.0,1081.2
72249863,0.0,,,
72249864,1.0,410100.0,4101.0,697.17
72249866,0.0,,,
72249867,1.0,332800.0,1664.0,282.88
72249868,1.0,330000.0,7500.0,1275.0
72249870,1.0,172200.0,2712.0,461.04
72249871,1.0,161400.0,1250.0,212.5
72249872,1.0,1090600.0,16359.0,2781.03
72249873,1.0,201800.0,1500.0,255.0
72249875,0.0,,,
72249876,0.0,,,
72249878,1.0,105400.0,750.0,127.5
72249879,1.0,261635.0,2616.0,444.72
72249881,0.0,,,
72249882,0.0,,2000.0,340.0
72249884,0.0,,,
72249885,0.0,,3500.0,595.0
72249888,1.0,275100.0,2751.0,467.67
72249890,1.0,200600.0,2006.0,341.02
72249891,0.0,,,
72249892,0.0,,1000.0,170.0
72249894,0.0,,250.0,42.5
72249895,1.0,294000.0,3000.0,510.0
72249897,1.0,308800.0,3242.0,551.14
72249898,1.0,197900.0,2078.0,353.26
72249899,0.0,,7500.0,1275.0
72249900,1.0,853500.0,8961.0,1523.37
72249902,0.0,,1500.0,255.0
72249903,0.0,,,
72249904,0.0,,1500.0,255.0
72249905,0.0,,,
72249907,1.0,276700.0,2767.0,470.39
72249908,1.0,487500.0,4875.0,828.75
72249909,4.0,393515.0,6197.0,1053.49
72249910,1.0,329500.0,4500.0,765.0
72249911,1.0,1264600.0,20000.0,3400.0
72249912,0.0,,,
72249913,0.0,,2500.0,425.0
72249914,1.0,144500.0,1445.0,245.65
72249915,1.0,239910.0,2519.0,428.23
72251075,,,,
72251331,,,,
72251700,1.0,529600.0,5296.0,900.32
72251702,0.0,,,
72251705,0.0,,,
72251712,0.0,,3000.0,510.0
72251714,1.0,278400.0,2250.0,382.5
72251719,0.0,,,
72251720,1.0,295100.0,2951.0,501.67
72251724,0.0,,11250.0,1912.5
72251728,1.0,390500.0,3905.0,663.85
72251730,2.0,503100.0,5600.0,952.0
72251732,1.0,367400.0,3857.0,655.69
72251734,2.0,2916700.0,45938.0,7809.46
72251737,1.0,548500.0,7500.0,1275.0
72251738,1.0,392700.0,4123.0,700.91
72251739,0.0,,2750.0,467.5
72251741,1.0,665900.0,6659.0,1132.03
72251742,0.0,,,
72251743,0.0,,,
72251745,1.0,902400.0,9475.0,1610.75
72251748,0.0,,,
72251760,0.0,,,
72251769,1.0,384000.0,4032.0,685.44
72251772,1.0,356000.0,3560.0,605.2
72251773,1.0,632200.0,9483.0,1612.11
72251776,1.0,563700.0,5637.0,958.29
72251778,0.0,,,
72251779,1.0,626.0,2000.0,340.0
72251783,2.0,243680.0,2962.0,503.54
72251790,1.0,220900.0,1750.0,297.5
72251793,1.0,458600.0,4815.0,818.55
72251797,1.0,689300.0,6893.0,1171.81
72251805,1.0,792700.0,7927.0,1347.59
72251806,0.0,,,
72251808,1.0,411600.0,4500.0,765.0
72251813,0.0,,,
72251814,1.0,268600.0,1750.0,297.5
72251815,0.0,,,
72251816,1.0,1083400.0,11250.0,1912.5
72251820,1.0,537200.0,5640.0,958.8
72251822,1.0,408500.0,4289.0,729.13
72251828,1.0,227300.0,2273.0,386.41
72251831,2.0,1773590.0,31042.0,5277.14
72251839,0.0,,,
72251840,0.0,,,
72251841,1.0,550200.0,5777.0,982.09
72251843,0.0,,,
72251847,2.0,1247000.0,19640.0,3338.8
72251848,1.0,255800.0,2686.0,456.62
72251849,1.0,643000.0,6751.0,1147.67
72251850,0.0,,,
72251851,1.0,630500.0,6305.0,1071.85
72251852,0.0,,3000.0,510.0
72251855,1.0,226300.0,2376.0,403.92
72251856,1.0,387500.0,3875.0,658.75
72251857,1.0,473500.0,4735.0,804.95
72251859,1.0,527000.0,5270.0,895.9
72251860,1.0,242100.0,2250.0,382.5
72251862,1.0,1109000.0,16635.0,2827.95
72251863,1.0,220700.0,2317.0,393.89
72251864,0.0,,,
72251865,1.0,831800.0,8734.0,1484.78
72251868,1.0,435200.0,4352.0,739.84
72251869,0.0,,,
72251870,2.0,195855.0,3084.0,524.28
72251871,0.0,,4000.0,680.0
72251873,2.0,452800.0,5367.0,912.39
72251875,0.0,,,
72251878,0.0,,,
72251879,0.0,,40.0,6.8
72251880,0.0,,,
72251889,4.0,903500.0,11851.0,2014.67
72251895,1.0,331600.0,3316.0,563.72
72251897,0.0,,,
72251898,1.0,503700.0,5037.0,856.29
72251899,0.0,,,
72251904,0.0,,,
72251918,1.0,257600.0,515.0,87.55
72251941,1.0,422300.0,844.0,143.48
72252062,0.0,,120.0,20.4
72252063,1.0,298300.0,596.0,101.32
72252067,1.0,246400.0,2587.0,439.79
72252068,1.0,131700.0,2000.0,340.0
72252070,0.0,,3500.0,595.0
72252071,0.0,,,
72252073,1.0,213800.0,1750.0,297.5
72252075,0.0,,,
72252076,1.0,442900.0,4429.0,752.93
72252077,1.0,368700.0,3687.0,626.79
72252078,0.0,,2250.0,382.5
72252079,0.0,,,
72252080,0.0,,,
72252081,2.0,1475000.0,22128.0,3761.76
72252084,1.0,272600.0,2726.0,463.42
72252085,0.0,,,
72252086,1.0,257400.0,2702.0,459.34
72252087,0.0,,3000.0,510.0
72252089,1.0,150600.0,1581.0,268.77
72252090,0.0,,1250.0,212.5
72252091,0.0,,,
72252093,1.0,353800.0,3715.0,631.55
72252094,0.0,,,
72252096,1.0,333100.0,3331.0,566.27
72252099,0.0,,,
72252104,2.0,477400.0,4891.0,831.47
72252105,1.0,474300.0,948.0,161.16
72252106,0.0,,4000.0,680.0
72252108,0.0,,,
72252110,1.0,109700.0,576.0,97.92
72252111,1.0,334800.0,3348.0,569.16
72252112,1.0,445100.0,4451.0,756.67
72252116,1.0,225700.0,1750.0,297.5
72252117,1.0,197100.0,1500.0,255.0
72252118,0.0,,1000.0,170.0
72252120,0.0,,,
72252122,1.0,413100.0,4337.0,737.29
72252123,0.0,,,
72252124,0.0,,,
72252125,1.0,262300.0,2623.0,445.91
72252126,0.0,,,
72252127,1.0,349200.0,4000.0,680.0
72252128,1.0,315400.0,3154.0,536.18
72252129,0.0,,1750.0,297.5
72252130,0.0,,,
72252131,0.0,,,
72252132,1.0,179922.0,3000.0,510.0
72252133,5.0,497732.0,7500.0,1275.0
72252136,0.0,,,
72252137,1.0,382300.0,100000.0,17000.0
72252138,1.0,194500.0,2000.0,340.0
72252140,0.0,,,
72252141,1.0,445500.0,4677.0,795.09
72252142,0.0,,,
72252143,1.0,7500.0,118.0,20.06
72252146,1.0,342800.0,3428.0,582.76
72252151,1.0,100500.0,2000.0,340.0
72252153,0.0,,,
72252154,1.0,141400.0,1484.0,252.28
72252157,0.0,,,
72252158,0.0,,,
72252159,0.0,,,
72252160,0.0,,,
72252162,0.0,,,
72252163,0.0,,3500.0,595.0
72252164,2.0,250700.0,1500.0,255.0
72252165,0.0,,,
72252173,0.0,,1500.0,255.0
72252174,0.0,,,
72252176,0.0,,,
72252180,0.0,,2500.0,425.0
72252181,0.0,,,
72252182,1.0,161400.0,322.0,54.74
72252184,0.0,,750.0,127.5
72252185,1.0,222900.0,1114.0,189.38
72252187,0.0,,,
72252189,1.0,418200.0,4182.0,710.94
72252190,3.0,303000.0,3351.0,569.67
72252191,0.0,,280.0,47.6
72252192,1.0,278600.0,2925.0,497.25
72252193,1.0,74600.0,156.0,26.52
72252196,1.0,107300.0,214.0,36.38
72252197,1.0,683000.0,7500.0,1275.0
72252199,0.0,,,
72252200,1.0,245900.0,2250.0,382.5
72252201,0.0,,,
72252203,0.0,,,
72252204,1.0,295200.0,2952.0,501.84
72252205,0.0,,,
72252206,0.0,,,
72252208,1.0,234300.0,2000.0,340.0
72252209,1.0,914700.0,9604.0,1632.68
72252210,0.0,,2500.0,425.0
72252212,1.0,211300.0,1250.0,212.5
72252214,0.0,,4000.0,680.0
72252219,2.0,1367040.0,20505.0,3485.85
72252221,0.0,,1500.0,255.0
72252223,0.0,,,
72252224,0.0,,,
72252225,0.0,,,
72252227,0.0,,,
72252228,1.0,474100.0,4741.0,805.97
72252229,0.0,,,
72252230,0.0,,750.0,127.5
72252231,1.0,264000.0,2250.0,382.5
72252232,1.0,292500.0,1750.0,297.5
72252233,1.0,224000.0,2000.0,340.0
72252234,1.0,434900.0,4349.0,739.33
72252235,0.0,,1750.0,297.5
72252237,0.0,,3500.0,595.0
72252240,0.0,,,
72252242,1.0,265900.0,2659.0,452.03
72252243,1.0,20817.0,280.0,47.6
72252244,1.0,201100.0,2111.0,358.87
72252245,1.0,349500.0,3495.0,594.15
72252246,2.0,1342400.0,20795.0,3535.15
72252247,0.0,,750.0,127.5
72252248,1.0,118400.0,1000.0,170.0
72252251,0.0,,,
72252253,1.0,328691.0,3287.0,558.79
72252255,1.0,151200.0,756.0,128.52
72252256,0.0,,,
72252257,0.0,,2250.0,382.5
72252262,1.0,126300.0,1000.0,170.0
72252263,1.0,196300.0,1963.0,333.71
72252264,0.0,,,
72252265,1.0,497300.0,4973.0,845.41
72252266,1.0,68300.0,1024.0,174.08
72252267,1.0,315400.0,3311.0,562.87
72252268,0.0,,1250.0,212.5
72252269,9.0,606200.0,12124.0,2061.08
72252270,8.0,1290944.0,32400.0,5508.0
72252271,0.0,,,
72252272,1.0,25000.0,1250.0,212.5
72252273,1.0,359800.0,3598.0,611.66
72252275,0.0,,,
72252276,0.0,,,
72252277,1.0,196100.0,1500.0,255.0
72252279,1.0,127500.0,1912.0,325.04
72252280,1.0,489700.0,4897.0,832.49
72252281,0.0,,1000.0,170.0
72252282,1.0,309100.0,3091.0,525.47
72252286,0.0,,,
72252287,0.0,,,
72252288,1.0,262900.0,1314.0,223.38
72252289,1.0,498050.0,7470.0,1269.9
72252290,0.0,,1250.0,212.5
72252292,1.0,321000.0,3210.0,545.7
72252293,0.0,,,
72252299,1.0,196500.0,393.0,66.81
72252300,0.0,,,
72252303,1.0,319300.0,3193.0,542.81
72252306,0.0,,800.0,136.0
72252307,3.0,1084368.0,17865.0,3037.05
72252308,0.0,,2250.0,382.5
72252309,1.0,391600.0,3916.0,665.72
72252312,0.0,,,
72252313,0.0,,125.0,21.25
72252315,1.0,313000.0,4695.0,798.15
72252316,1.0,121900.0,750.0,127.5
72252317,1.0,646400.0,6464.0,1098.88
72252318,1.0,68217.0,1074.0,182.58
72252321,1.0,653200.0,7500.0,1275.0
72252322,0.0,,,
72252332,0.0,,,
72252333,1.0,374100.0,3741.0,635.97
72252335,0.0,,750.0,127.5
72252337,1.0,362187.0,3621.0,615.57
72252338,0.0,,2250.0,382.5
72252339,1.0,171200.0,1712.0,291.04
72252340,0.0,,4000.0,680.0
72252341,1.0,632500.0,7500.0,1275.0
72252342,1.0,203200.0,426.0,72.42
72252343,0.0,,,
72252344,0.0,,,
72252345,1.0,97300.0,1000.0,170.0
72252347,1.0,219600.0,2196.0,373.32
72252351,1.0,602200.0,6022.0,1023.74
72252352,0.0,,,
72252353,1.0,297800.0,2978.0,506.26
72252354,1.0,188400.0,376.0,63.92
72252358,0.0,,,
72252359,0.0,,,
72252361,0.0,,,
72252362,0.0,,,
72252363,1.0,273300.0,5466.0,929.22
72252368,0.0,,,
72252369,0.0,,,
72252372,1.0,197500.0,1750.0,297.5
72252373,1.0,195757.0,1500.0,255.0
72252375,1.0,472300.0,4723.0,802.91
72252376,1.0,411800.0,4118.0,700.06
72252377,0.0,,,
72252380,0.0,,,
72252381,0.0,,4500.0,765.0
72252384,0.0,,,
72252385,1.0,471500.0,4715.0,801.55
72252387,1.0,175832.0,2750.0,467.5
72252388,1.0,235600.0,471.0,80.07
72252389,0.0,,1000.0,170.0
72252395,0.0,,3500.0,595.0
72252396,1.0,107500.0,215.0,36.55
72252397,1.0,484700.0,4847.0,823.99
72252399,0.0,,1250.0,212.5
72252401,1.0,288300.0,2883.0,490.11
72252402,1.0,404900.0,4049.0,688.33
72252404,0.0,,,
72252405,0.0,,,
72252406,0.0,,,
72252407,1.0,381400.0,3814.0,648.38
72252409,1.0,771500.0,8100.0,1377.0
72252410,1.0,245500.0,1750.0,297.5
72252411,1.0,141000.0,750.0,127.5
72252412,0.0,,750.0,127.5
72252413,0.0,,,
72252414,1.0,278500.0,2924.0,497.08
72252415,1.0,5040.0,79.0,13.43
72252416,0.0,,2250.0,382.5
72252417,2.0,1214700.0,20000.0,3400.0
72252418,0.0,,34.0,5.78
72252422,1.0,175700.0,1844.0,313.48
72252425,0.0,,2000.0,340.0
72252428,1.0,212100.0,1750.0,297.5
72252429,0.0,,30000.0,5100.0
72252431,1.0,332300.0,3323.0,564.91
72252432,1.0,106956.0,224.0,38.08
72252433,0.0,,,
72252434,0.0,,,
72252436,1.0,345100.0,2750.0,467.5
72252437,0.0,,,
72252438,1.0,151800.0,303.0,51.51
72252442,0.0,,,
72252445,1.0,316200.0,3162.0,537.54
72252447,0.0,,,
72252448,0.0,,,
72252449,1.0,386200.0,3862.0,656.54
72252452,2.0,659000.0,7604.0,1292.68
72252453,0.0,,,
72252454,1.0,760600.0,7606.0,1293.02
72252455,0.0,,,
72252456,1.0,234500.0,1172.0,199.24
72252457,1.0,569100.0,5691.0,967.47
72252458,0.0,,,
72252460,1.0,468600.0,4920.0,836.4
72252461,1.0,413300.0,4133.0,702.61
72252462,1.0,362700.0,3808.0,647.36
72252463,1.0,299300.0,2993.0,508.81
72252465,1.0,1640200.0,25833.0,4391.61
72252467,4.0,2563790.0,66057.0,11229.69
72252468,0.0,,2250.0,382.5
72252470,1.0,274700.0,2884.0,490.28
72252473,1.0,288400.0,2884.0,490.28
72252476,0.0,,,
72252479,0.0,,,
72252483,1.0,85200.0,179.0,30.43
72252484,2.0,249400.0,3046.0,517.82
72252485,1.0,689200.0,6892.0,1171.64
72252486,2.0,1115800.0,18421.0,3131.57
72252488,1.0,290900.0,2909.0,494.53
72252490,1.0,485600.0,4856.0,825.52
72252491,1.0,243700.0,1500.0,255.0
72252493,0.0,,750.0,127.5
72252495,0.0,,,
72252499,1.0,3717500.0,55762.0,9479.54
72252500,3.0,491443.0,6462.0,1098.54
72252501,2.0,152187.0,4000.0,680.0
72252504,0.0,,,
72252506,0.0,,1500.0,255.0
72252508,1.0,355300.0,2250.0,382.5
72252511,0.0,,1000.0,170.0
72252513,1.0,237735.0,2496.0,424.32
72252514,0.0,,1500.0,255.0
72252515,0.0,,,
72252516,1.0,247100.0,1235.0,209.95
72252517,0.0,,,
72252521,1.0,519400.0,5194.0,882.98
72252522,0.0,,,
72252523,1.0,113200.0,1698.0,288.66
72252526,1.0,217500.0,1750.0,297.5
72252527,0.0,,,
72252529,1.0,701700.0,7500.0,1275.0
72252552,0.0,,,
72252633,0.0,,,
72252666,1.0,376400.0,3952.0,671.84
72252669,2.0,521800.0,6797.0,1155.49
72252670,1.0,306000.0,3060.0,520.2
72252672,1.0,236700.0,1183.0,201.11
72252674,0.0,,7500.0,1275.0
72252677,1.0,222900.0,1500.0,255.0
72252680,3.0,961770.0,11254.0,1913.18
72252689,1.0,470500.0,4705.0,799.85
72252704,2.0,226500.0,1949.0,331.33
72252763,1.0,233600.0,1168.0,198.56
72252764,0.0,,,
72252766,0.0,,,
72252778,0.0,,,
72252789,1.0,408200.0,4286.0,728.62
72252803,5.0,2150800.0,48623.0,8265.91
72252804,0.0,,,
72252806,2.0,581700.0,7500.0,1275.0
72252810,,,,
72252822,1.0,481300.0,4813.0,818.21
72252823,0.0,,,
72252826,0.0,,,
72252881,,,,
72252896,0.0,,,
72252916,1.0,807400.0,8074.0,1372.58
72252917,0.0,,3000.0,510.0
72252956,,,,
72252978,1.0,1726000.0,17260.0,2934.2
