FanID,DriveYear,predicted_amount,pct_years_met_commitment,high_amount,high_reliability,quadrant
13918,2024,2978.9277,100.0,True,True,VIP — Prioridad Máxima
13948,2022,73.766235,100.0,False,True,Base Estable
14023,2024,102.50089,100.0,False,True,Base Estable
14024,2016,578.41644,100.0,False,True,Base Estable
14032,2024,1694.892,100.0,True,True,VIP — Prioridad Máxima
14038,2024,643.88245,100.0,False,True,Base Estable
14047,2021,78.0157,100.0,False,True,Base Estable
14125,2022,83.78833,100.0,False,True,Base Estable
14126,2022,350.98407,100.0,False,True,Base Estable
14138,2024,468.25638,100.0,False,True,Base Estable
14139,2024,5675.5083,100.0,True,True,VIP — Prioridad Máxima
14140,2015,342.13266,100.0,False,True,Base Estable
14170,2019,598.8882,100.0,False,True,Base Estable
14171,2024,650.9181,100.0,False,True,Base Estable
14181,2024,1746.0742,100.0,True,True,VIP — Prioridad Máxima
14187,2024,600.76587,100.0,False,True,Base Estable
14214,2022,71.34483,100.0,False,True,Base Estable
14223,2024,1561.1732,100.0,True,True,VIP — Prioridad Máxima
14231,2024,670.17017,100.0,False,True,Base Estable
14240,2016,323.89224,100.0,False,True,Base Estable
14241,2017,3191.634,100.0,True,True,VIP — Prioridad Máxima
14250,2024,2523.5557,100.0,True,True,VIP — Prioridad Máxima
14252,2023,6576.785,100.0,True,True,VIP — Prioridad Máxima
14274,2021,7390.626,100.0,True,True,VIP — Prioridad Máxima
14309,2024,7134.2104,100.0,True,True,VIP — Prioridad Máxima
14343,2024,1607.8533,100.0,True,True,VIP — Prioridad Máxima
14348,2024,427.17465,100.0,False,True,Base Estable
14350,2024,285.4395,100.0,False,True,Base Estable
14434,2024,180.23418,100.0,False,True,Base Estable
14538,2024,1047.39,100.0,False,True,Base Estable
14566,2017,2527.2444,100.0,True,True,VIP — Prioridad Máxima
14671,2024,3420.3865,90.0,True,False,Alto Potencial — Requiere Seguimiento
14757,2022,287.61783,100.0,False,True,Base Estable
14770,2024,1593.9225,100.0,True,True,VIP — Prioridad Máxima
14771,2025,5650.2188,100.0,True,True,VIP — Prioridad Máxima
14783,2024,84.70327,100.0,False,True,Base Estable
14788,2024,1289.2736,100.0,True,True,VIP — Prioridad Máxima
14818,2024,3210.451,100.0,True,True,VIP — Prioridad Máxima
14848,2024,1514.1654,100.0,True,True,VIP — Prioridad Máxima
14969,2021,364.3961,100.0,False,True,Base Estable
14996,2024,155.11656,100.0,False,True,Base Estable
14999,2020,3017.9485,100.0,True,True,VIP — Prioridad Máxima
15013,2018,622.33453,100.0,False,True,Base Estable
15043,2023,1008.8868,60.0,False,False,Baja Prioridad
15050,2024,809.3594,100.0,False,True,Base Estable
15094,2018,289.84778,100.0,False,True,Base Estable
15119,2024,1313.019,100.0,True,True,VIP — Prioridad Máxima
15201,2025,451.24063,100.0,False,True,Base Estable
15283,2024,6691.211,100.0,True,True,VIP — Prioridad Máxima
15358,2024,2594.5808,100.0,True,True,VIP — Prioridad Máxima
15370,2024,772.066,100.0,False,True,Base Estable
15371,2015,82.298775,100.0,False,True,Base Estable
15389,2024,663.05023,100.0,False,True,Base Estable
15497,2016,151.1065,100.0,False,True,Base Estable
15661,2024,1311.5613,100.0,True,True,VIP — Prioridad Máxima
15687,2018,373.34418,100.0,False,True,Base Estable
15765,2023,990.3356,100.0,False,True,Base Estable
15839,2018,2540.2058,75.0,True,False,Alto Potencial — Requiere Seguimiento
15848,2024,215.02226,100.0,False,True,Base Estable
15869,2024,2550.731,100.0,True,True,VIP — Prioridad Máxima
15875,2024,329.32056,100.0,False,True,Base Estable
15907,2022,96.73895,100.0,False,True,Base Estable
15909,2021,327.76694,100.0,False,True,Base Estable
15914,2016,340.36377,100.0,False,True,Base Estable
15919,2024,1583.7338,100.0,True,True,VIP — Prioridad Máxima
15928,2024,1932.2614,100.0,True,True,VIP — Prioridad Máxima
15939,2024,154.8595,100.0,False,True,Base Estable
15940,2016,635.41907,100.0,False,True,Base Estable
15950,2023,2370.9443,100.0,True,True,VIP — Prioridad Máxima
15951,2022,293.43356,100.0,False,True,Base Estable
15963,2024,1287.71,100.0,True,True,VIP — Prioridad Máxima
15968,2024,663.72784,100.0,False,True,Base Estable
15985,2024,75.82824,100.0,False,True,Base Estable
16011,2019,2698.4248,100.0,True,True,VIP — Prioridad Máxima
16014,2021,304.24658,100.0,False,True,Base Estable
16045,2024,5346.9053,100.0,True,True,VIP — Prioridad Máxima
16055,2024,1822.4469,100.0,True,True,VIP — Prioridad Máxima
16056,2019,82.00002,100.0,False,True,Base Estable
16065,2025,5494.9297,100.0,True,True,VIP — Prioridad Máxima
16125,2017,105.605804,100.0,False,True,Base Estable
16127,2023,1233.7188,100.0,False,True,Base Estable
16261,2025,193.64145,100.0,False,True,Base Estable
16291,2024,120.28081,100.0,False,True,Base Estable
16292,2022,380.2316,100.0,False,True,Base Estable
16301,2021,39.756706,100.0,False,True,Base Estable
16303,2025,1938.9915,100.0,True,True,VIP — Prioridad Máxima
16381,2022,390.88156,100.0,False,True,Base Estable
16399,2023,2464.0444,100.0,True,True,VIP — Prioridad Máxima
16468,2024,6545.975,90.0,True,False,Alto Potencial — Requiere Seguimiento
16476,2017,75.13311,100.0,False,True,Base Estable
16509,2024,2367.7095,80.0,True,False,Alto Potencial — Requiere Seguimiento
16519,2024,147.68608,100.0,False,True,Base Estable
16525,2018,71.98317,100.0,False,True,Base Estable
16585,2018,378.69714,100.0,False,True,Base Estable
16637,2024,184.27325,87.5,False,False,Baja Prioridad
16676,2024,1305.6906,100.0,True,True,VIP — Prioridad Máxima
16701,2024,189.22636,100.0,False,True,Base Estable
16716,2024,1371.2937,100.0,True,True,VIP — Prioridad Máxima
16731,2022,733.949,100.0,False,True,Base Estable
16847,2023,1016.86707,100.0,False,True,Base Estable
16876,2017,152.67392,100.0,False,True,Base Estable
16879,2015,104.10839,0.0,False,False,Baja Prioridad
17024,2020,6109.162,100.0,True,True,VIP — Prioridad Máxima
17098,2017,215.82887,100.0,False,True,Base Estable
17113,2023,562.7457,100.0,False,True,Base Estable
17184,2023,74.91705,100.0,False,True,Base Estable
17247,2015,1413.1675,100.0,True,True,VIP — Prioridad Máxima
17368,2024,765.0773,100.0,False,True,Base Estable
17383,2014,468.80447,,False,False,Baja Prioridad
17461,2019,1041.8865,100.0,False,True,Base Estable
17474,2019,2851.0256,100.0,True,True,VIP — Prioridad Máxima
17542,2024,1204.0702,100.0,False,True,Base Estable
17576,2017,131.31516,100.0,False,True,Base Estable
17614,2020,91.90639,100.0,False,True,Base Estable
17630,2018,298.71063,100.0,False,True,Base Estable
17657,2017,461.59625,100.0,False,True,Base Estable
17686,2024,657.78955,100.0,False,True,Base Estable
17729,2024,2807.6555,100.0,True,True,VIP — Prioridad Máxima
17794,2016,551.4764,100.0,False,True,Base Estable
17797,2016,555.5706,100.0,False,True,Base Estable
17804,2015,337.41635,100.0,False,True,Base Estable
17818,2023,3119.9678,100.0,True,True,VIP — Prioridad Máxima
17877,2024,13501.455,100.0,True,True,VIP — Prioridad Máxima
17882,2016,664.3034,100.0,False,True,Base Estable
17892,2025,767.37915,100.0,False,True,Base Estable
17934,2018,1143.2998,100.0,False,True,Base Estable
18071,2024,6188.0356,100.0,True,True,VIP — Prioridad Máxima
18147,2020,113.49487,100.0,False,True,Base Estable
18162,2017,110.37448,100.0,False,True,Base Estable
18165,2024,157.15285,100.0,False,True,Base Estable
18174,2021,1072.3915,100.0,False,True,Base Estable
18186,2024,345.94238,100.0,False,True,Base Estable
18198,2020,159.69954,100.0,False,True,Base Estable
18203,2017,1991.2684,100.0,True,True,VIP — Prioridad Máxima
18244,2016,150.94006,100.0,False,True,Base Estable
18334,2021,791.6397,100.0,False,True,Base Estable
18340,2024,72.33327,100.0,False,True,Base Estable
18362,2014,300.80963,,False,False,Baja Prioridad
18373,2017,268.5683,100.0,False,True,Base Estable
18434,2016,636.6928,100.0,False,True,Base Estable
18457,2024,74.09624,100.0,False,True,Base Estable
18467,2024,330.04953,100.0,False,True,Base Estable
18471,2024,2885.9507,100.0,True,True,VIP — Prioridad Máxima
18534,2020,463.66397,100.0,False,True,Base Estable
18581,2023,1441.0024,100.0,True,True,VIP — Prioridad Máxima
18626,2017,1122.722,100.0,False,True,Base Estable
18641,2024,430.64835,100.0,False,True,Base Estable
18654,2015,311.77435,100.0,False,True,Base Estable
18698,2016,4524.0293,100.0,True,True,VIP — Prioridad Máxima
18724,2023,727.49207,100.0,False,True,Base Estable
18725,2024,429.3868,100.0,False,True,Base Estable
18750,2022,656.6129,100.0,False,True,Base Estable
18780,2024,4669.589,100.0,True,True,VIP — Prioridad Máxima
18858,2025,5154.9463,100.0,True,True,VIP — Prioridad Máxima
18867,2022,223.55296,100.0,False,True,Base Estable
18877,2024,192.4151,100.0,False,True,Base Estable
18881,2024,4938.0376,100.0,True,True,VIP — Prioridad Máxima
18893,2024,567.3588,100.0,False,True,Base Estable
18898,2024,1336.4999,100.0,True,True,VIP — Prioridad Máxima
18902,2024,649.4035,100.0,False,True,Base Estable
18906,2021,6359.038,83.33333333333333,True,False,Alto Potencial — Requiere Seguimiento
18918,2014,995.6041,,False,False,Baja Prioridad
18934,2025,4887.717,100.0,True,True,VIP — Prioridad Máxima
19036,2015,2192.531,100.0,True,True,VIP — Prioridad Máxima
19045,2024,323.91113,100.0,False,True,Base Estable
19101,2018,455.13113,100.0,False,True,Base Estable
19105,2024,140.64053,100.0,False,True,Base Estable
19153,2024,2854.2793,100.0,True,True,VIP — Prioridad Máxima
19182,2018,911.4476,100.0,False,True,Base Estable
19279,2024,1724.274,100.0,True,True,VIP — Prioridad Máxima
19315,2019,295.40625,100.0,False,True,Base Estable
19339,2023,823.6013,100.0,False,True,Base Estable
19344,2025,1102.6132,100.0,False,True,Base Estable
19635,2015,337.8979,100.0,False,True,Base Estable
19641,2023,860.81433,100.0,False,True,Base Estable
19655,2023,2027.9631,100.0,True,True,VIP — Prioridad Máxima
19659,2024,1118.8796,100.0,False,True,Base Estable
19669,2024,187.56339,100.0,False,True,Base Estable
19709,2018,301.24384,100.0,False,True,Base Estable
19726,2024,5816.2446,90.0,True,False,Alto Potencial — Requiere Seguimiento
19730,2024,345.72424,100.0,False,True,Base Estable
19756,2022,59.734974,100.0,False,True,Base Estable
19765,2019,158.41795,100.0,False,True,Base Estable
19798,2015,385.34668,100.0,False,True,Base Estable
19833,2024,12743.147,100.0,True,True,VIP — Prioridad Máxima
19858,2015,504.79813,100.0,False,True,Base Estable
19879,2019,4703.3887,100.0,True,True,VIP — Prioridad Máxima
19898,2018,521.57776,100.0,False,True,Base Estable
19912,2025,2896.9224,100.0,True,True,VIP — Prioridad Máxima
19941,2020,1461.2849,100.0,True,True,VIP — Prioridad Máxima
19962,2023,155.40663,83.33333333333333,False,False,Baja Prioridad
19980,2016,175.47372,100.0,False,True,Base Estable
19993,2017,351.9308,100.0,False,True,Base Estable
20086,2024,278.86676,90.0,False,False,Baja Prioridad
20120,2024,1844.0564,87.5,True,False,Alto Potencial — Requiere Seguimiento
20131,2023,39.910603,100.0,False,True,Base Estable
20141,2021,1458.362,100.0,True,True,VIP — Prioridad Máxima
20187,2022,74.24499,100.0,False,True,Base Estable
20194,2017,55.567642,100.0,False,True,Base Estable
20244,2024,2502.8752,100.0,True,True,VIP — Prioridad Máxima
20273,2024,250.20012,100.0,False,True,Base Estable
20292,2017,481.4834,100.0,False,True,Base Estable
20306,2017,3901.3447,100.0,True,True,VIP — Prioridad Máxima
20323,2023,1336.2346,100.0,True,True,VIP — Prioridad Máxima
20335,2023,6087.053,100.0,True,True,VIP — Prioridad Máxima
20344,2024,73.09916,100.0,False,True,Base Estable
20345,2022,69.60797,100.0,False,True,Base Estable
20354,2024,831.98975,100.0,False,True,Base Estable
20370,2016,1531.935,100.0,True,True,VIP — Prioridad Máxima
20377,2017,8684.956,100.0,True,True,VIP — Prioridad Máxima
20378,2019,144.1825,100.0,False,True,Base Estable
20380,2024,645.0526,100.0,False,True,Base Estable
20383,2022,330.57358,100.0,False,True,Base Estable
20388,2018,314.3832,100.0,False,True,Base Estable
20410,2024,13661.204,100.0,True,True,VIP — Prioridad Máxima
20413,2023,246.54854,100.0,False,True,Base Estable
20422,2024,534.2518,50.0,False,False,Baja Prioridad
20426,2020,71.94932,100.0,False,True,Base Estable
20430,2017,888.2052,100.0,False,True,Base Estable
20466,2024,1948.8452,100.0,True,True,VIP — Prioridad Máxima
20473,2017,535.96814,100.0,False,True,Base Estable
20516,2017,691.6765,100.0,False,True,Base Estable
20524,2023,36.34237,100.0,False,True,Base Estable
20533,2024,1163.6145,100.0,False,True,Base Estable
20541,2024,8082.3867,100.0,True,True,VIP — Prioridad Máxima
20550,2017,78.333885,100.0,False,True,Base Estable
20562,2022,278.41724,75.0,False,False,Baja Prioridad
20577,2022,189.65361,100.0,False,True,Base Estable
20587,2024,367.97043,100.0,False,True,Base Estable
20597,2014,352.83212,,False,False,Baja Prioridad
20632,2017,92.73441,100.0,False,True,Base Estable
20641,2017,302.162,100.0,False,True,Base Estable
20669,2017,1410.3671,100.0,True,True,VIP — Prioridad Máxima
20760,2024,391.52396,100.0,False,True,Base Estable
20868,2023,540.88043,100.0,False,True,Base Estable
20885,2023,3533.0857,100.0,True,True,VIP — Prioridad Máxima
20926,2021,342.40796,100.0,False,True,Base Estable
20987,2024,8254.924,100.0,True,True,VIP — Prioridad Máxima
21036,2022,261.05725,100.0,False,True,Base Estable
21075,2021,372.31796,100.0,False,True,Base Estable
21089,2016,580.9156,100.0,False,True,Base Estable
21105,2025,20976.791,100.0,True,True,VIP — Prioridad Máxima
21107,2023,755.3627,100.0,False,True,Base Estable
21205,2015,73.770935,100.0,False,True,Base Estable
21245,2024,5964.2915,100.0,True,True,VIP — Prioridad Máxima
21273,2019,163.25058,100.0,False,True,Base Estable
21294,2023,1336.3213,100.0,True,True,VIP — Prioridad Máxima
21302,2023,1117.991,100.0,False,True,Base Estable
21305,2021,862.2271,100.0,False,True,Base Estable
21353,2021,312.09232,100.0,False,True,Base Estable
21418,2024,1265.4045,100.0,True,True,VIP — Prioridad Máxima
21434,2022,710.63824,100.0,False,True,Base Estable
21451,2025,8817.24,100.0,True,True,VIP — Prioridad Máxima
21509,2023,482.73566,100.0,False,True,Base Estable
21521,2015,3121.1409,100.0,True,True,VIP — Prioridad Máxima
21621,2023,467.66626,100.0,False,True,Base Estable
21649,2018,592.53546,100.0,False,True,Base Estable
21683,2024,1231.2131,100.0,False,True,Base Estable
21702,2023,733.1875,100.0,False,True,Base Estable
21704,2018,578.68036,100.0,False,True,Base Estable
21723,2017,771.63885,100.0,False,True,Base Estable
21756,2018,1109.3109,100.0,False,True,Base Estable
21792,2023,309.4211,100.0,False,True,Base Estable
21794,2024,7555.9033,100.0,True,True,VIP — Prioridad Máxima
21831,2024,1806.4141,88.88888888888889,True,False,Alto Potencial — Requiere Seguimiento
21837,2024,351.59637,100.0,False,True,Base Estable
21838,2018,74.34544,100.0,False,True,Base Estable
21850,2020,201.65477,100.0,False,True,Base Estable
21860,2019,592.4661,100.0,False,True,Base Estable
21918,2024,394.3478,100.0,False,True,Base Estable
21923,2014,575.8507,,False,False,Baja Prioridad
21976,2014,772.5295,,False,False,Baja Prioridad
22027,2024,1304.9194,100.0,True,True,VIP — Prioridad Máxima
22151,2025,140.30519,100.0,False,True,Base Estable
22157,2024,1258.8202,100.0,True,True,VIP — Prioridad Máxima
22161,2024,49.811962,100.0,False,True,Base Estable
22180,2022,1897.3501,100.0,True,True,VIP — Prioridad Máxima
22186,2024,683.7019,100.0,False,True,Base Estable
22212,2017,1362.8699,100.0,True,True,VIP — Prioridad Máxima
22222,2024,1434.1277,83.33333333333333,True,False,Alto Potencial — Requiere Seguimiento
22232,2018,1611.2407,75.0,True,False,Alto Potencial — Requiere Seguimiento
22287,2025,2120.9836,100.0,True,True,VIP — Prioridad Máxima
22292,2017,915.5641,100.0,False,True,Base Estable
22321,2019,77.86735,100.0,False,True,Base Estable
22343,2024,1119.1254,100.0,False,True,Base Estable
22353,2018,1296.809,100.0,True,True,VIP — Prioridad Máxima
22363,2023,1250.2632,80.0,False,False,Baja Prioridad
22397,2024,312.08487,100.0,False,True,Base Estable
22484,2016,1115.1085,100.0,False,True,Base Estable
22498,2024,668.3845,100.0,False,True,Base Estable
22518,2023,3233.417,100.0,True,True,VIP — Prioridad Máxima
22566,2015,3075.898,100.0,True,True,VIP — Prioridad Máxima
22589,2024,405.17166,100.0,False,True,Base Estable
22599,2024,306.5399,87.5,False,False,Baja Prioridad
22619,2024,354.8166,75.0,False,False,Baja Prioridad
22623,2023,71.54658,100.0,False,True,Base Estable
22675,2024,665.4798,100.0,False,True,Base Estable
22692,2015,2251.6626,100.0,True,True,VIP — Prioridad Máxima
22696,2024,2516.3384,100.0,True,True,VIP — Prioridad Máxima
22705,2018,71.390076,100.0,False,True,Base Estable
22713,2016,330.3199,100.0,False,True,Base Estable
22714,2019,323.5898,100.0,False,True,Base Estable
22737,2020,97.46026,100.0,False,True,Base Estable
22758,2015,5517.024,100.0,True,True,VIP — Prioridad Máxima
22759,2024,125.08629,100.0,False,True,Base Estable
22774,2021,425.47607,100.0,False,True,Base Estable
22775,2017,1464.3876,100.0,True,True,VIP — Prioridad Máxima
22795,2015,628.3367,100.0,False,True,Base Estable
22813,2015,502.35675,100.0,False,True,Base Estable
22857,2017,72.88313,100.0,False,True,Base Estable
22861,2024,664.7563,100.0,False,True,Base Estable
22862,2025,2824.7468,100.0,True,True,VIP — Prioridad Máxima
22863,2015,536.5279,100.0,False,True,Base Estable
22883,2022,3008.273,100.0,True,True,VIP — Prioridad Máxima
22930,2018,88.876236,100.0,False,True,Base Estable
22943,2017,588.1443,100.0,False,True,Base Estable
22949,2016,350.5359,100.0,False,True,Base Estable
22951,2019,1027.4177,100.0,False,True,Base Estable
22955,2024,98.63385,100.0,False,True,Base Estable
22958,2024,1024.6469,100.0,False,True,Base Estable
22960,2022,1385.2728,100.0,True,True,VIP — Prioridad Máxima
22970,2024,2784.6824,100.0,True,True,VIP — Prioridad Máxima
22972,2017,69.90947,100.0,False,True,Base Estable
22979,2020,313.3597,100.0,False,True,Base Estable
22994,2022,819.4369,75.0,False,False,Baja Prioridad
23003,2017,403.96317,100.0,False,True,Base Estable
23004,2016,86.91834,100.0,False,True,Base Estable
23007,2022,74.99771,100.0,False,True,Base Estable
23011,2024,2787.5955,66.66666666666667,True,False,Alto Potencial — Requiere Seguimiento
23017,2024,76.7636,100.0,False,True,Base Estable
23026,2022,602.5438,100.0,False,True,Base Estable
23086,2024,635.59906,100.0,False,True,Base Estable
23105,2021,1242.5675,100.0,False,True,Base Estable
