FanID,Board,Role,StartDate,EndDate,Current
132693,Seminole Boosters Board of Directors,Ex-Officio,1995-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,true
132693,Seminole Boosters Board of Directors,Ex-Officio,1996-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,true
724693,Seminole Boosters Board of Directors,At-Large,2022-07-01T00:00:00.000000000,,true
105139,Seminole Boosters Board of Directors,At-Large,1983-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
742162,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
742162,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2014-06-30T00:00:00.000000000,false
760547,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,true
760547,Seminole Boosters Board of Directors,Chair-Elect,2016-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,true
760547,Seminole Boosters Board of Directors,Chairman,2017-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,true
760547,Seminole Boosters Board of Directors,Past Chairman,2018-07-01T00:00:00.000000000,,true
760547,Seminole Boosters Board of Directors,Secretary,2014-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,true
274420427,Seminole Boosters Board of Directors,At-Large,1979-01-01T00:00:00.000000000,1983-12-31T00:00:00.000000000,false
274420427,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,1999-12-31T00:00:00.000000000,false
556592,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1980-12-31T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,1997-01-01T00:00:00.000000000,1999-12-31T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2012-06-30T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
292609519,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
127716,Seminole Boosters Board of Directors,At-Large,1991-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
127716,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
627751,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
203065,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2009-06-30T00:00:00.000000000,false
203065,Seminole Boosters Board of Directors,At-Large,2009-07-01T00:00:00.000000000,2012-06-30T00:00:00.000000000,false
187258,Seminole Boosters Board of Directors,At-Large,1989-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
41041,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
41041,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2020-06-30T00:00:00.000000000,false
41041,Seminole Boosters Board of Directors,Secretary,2020-07-01T00:00:00.000000000,2021-06-30T00:00:00.000000000,false
41041,Seminole Boosters Board of Directors,Treasurer,2021-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
41041,Seminole Boosters Board of Directors,Vice Chair,2022-07-01T00:00:00.000000000,2022-11-29T00:00:00.000000000,false
276011583,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
253948,Seminole Boosters Board of Directors,Ex-Officio,2006-01-01T00:00:00.000000000,2013-12-05T00:00:00.000000000,false
246532,Seminole Boosters Board of Directors,At-Large,1991-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
729811,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
778494,Seminole Boosters Board of Directors,Ex-Officio,2008-01-01T00:00:00.000000000,2013-06-26T00:00:00.000000000,false
438904,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
438904,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
437228,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
437228,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
22883,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
22883,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
456709,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
456709,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
716304,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2001-12-31T00:00:00.000000000,false
588642,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,,false
588642,Seminole Boosters Board of Directors,Ex-Officio,2005-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
469401,Seminole Boosters Board of Directors,At-Large,1985-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
512233,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
512233,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
274511521,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,true
274511521,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,true
274511521,Seminole Boosters Board of Directors,Chair-Elect,2003-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,true
274511521,Seminole Boosters Board of Directors,Past Chairman,2005-01-01T00:00:00.000000000,,true
601494,Seminole Boosters Board of Directors,At-Large,1989-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
601494,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
592877,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
282617890,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2019-06-30T00:00:00.000000000,true
282617890,Seminole Boosters Board of Directors,Chair,2021-07-01T00:00:00.000000000,,true
282617890,Seminole Boosters Board of Directors,Chair-Elect,2019-07-01T00:00:00.000000000,2021-06-30T00:00:00.000000000,true
106458576,Seminole Boosters Board of Directors,Ex-Officio,2011-07-01T00:00:00.000000000,2012-01-01T00:00:00.000000000,false
624683,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
624683,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
570256,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
106458281,Seminole Boosters Board of Directors,At-Large,2013-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,false
106458281,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2019-06-30T00:00:00.000000000,false
658894,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
658894,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
72207,Seminole Boosters Board of Directors,Ex-Officio,2012-01-01T00:00:00.000000000,2013-01-24T00:00:00.000000000,false
625312,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
637831,Seminole Boosters Board of Directors,At-Large,1984-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
637831,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
650427,Seminole Boosters Board of Directors,Ex-Officio,2017-07-01T00:00:00.000000000,2020-10-28T00:00:00.000000000,false
25466,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
2321679,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
2321679,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
2321679,Seminole Boosters Board of Directors,Past Chairman,1999-01-01T00:00:00.000000000,2021-04-27T00:00:00.000000000,false
123877,Seminole Boosters Board of Directors,Ex-Officio,2013-01-24T00:00:00.000000000,2014-02-25T00:00:00.000000000,false
274540844,Seminole Boosters Board of Directors,Ex-Officio,2008-07-01T00:00:00.000000000,2009-05-30T00:00:00.000000000,false
761209,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
716024,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2014-06-30T00:00:00.000000000,true
716024,Seminole Boosters Board of Directors,Chairman,2015-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,true
716024,Seminole Boosters Board of Directors,Past Chairman,2016-07-01T00:00:00.000000000,,true
716024,Seminole Boosters Board of Directors,Vice Chairman,2014-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,true
275966139,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
91736,Seminole Boosters Board of Directors,Ex-Officio,2010-10-01T00:00:00.000000000,2020-07-22T00:00:00.000000000,false
716276,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,false
716276,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
61850,Seminole Boosters Board of Directors,At-Large,2022-07-01T00:00:00.000000000,,true
702349,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
702349,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
292609411,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
719552,Seminole Boosters Board of Directors,At-Large,1981-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
701579,Seminole Boosters Board of Directors,Ex-Officio,1979-01-01T00:00:00.000000000,1988-12-31T00:00:00.000000000,false
736125,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
730061,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
730061,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
276276387,Seminole Boosters Board of Directors,At-Large,2009-05-31T00:00:00.000000000,2012-06-30T00:00:00.000000000,true
276276387,Seminole Boosters Board of Directors,Chairman,2014-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,true
276276387,Seminole Boosters Board of Directors,Past Chairman,2015-07-01T00:00:00.000000000,,true
274544904,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2012-06-30T00:00:00.000000000,false
656563,Seminole Boosters Board of Directors,At-Large,1980-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
477681,Seminole Boosters Board of Directors,Ex-Officio,2025-03-04T00:00:00.000000000,,true
477681,Seminole Boosters Board of Directors,Ex-Officio - Varsity Club,2025-03-03T00:00:00.000000000,,true
106458509,Seminole Boosters Board of Directors,Ex-Officio,2015-01-23T00:00:00.000000000,2016-01-24T00:00:00.000000000,false
682052,Seminole Boosters Board of Directors,,,,false
7996,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2022-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
227415,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
81364,Seminole Boosters Board of Directors,At-Large,2019-07-01T00:00:00.000000000,2025-06-30T00:00:00.000000000,false
566484,Seminole Boosters Board of Directors,At-Large,2022-07-01T00:00:00.000000000,,true
490996,Seminole Boosters Board of Directors,Ex-Officio,2014-02-25T00:00:00.000000000,2015-01-23T00:00:00.000000000,false
762261,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
707275,Seminole Boosters Board of Directors,Ex-Officio,2009-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
564055,Seminole Boosters Board of Directors,Ex-Officio,2013-09-01T00:00:00.000000000,2018-09-01T00:00:00.000000000,false
462229,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
203811,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
572278,Seminole Boosters Board of Directors,Ex-Officio,2017-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
192666,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2018-06-29T00:00:00.000000000,false
106458289,Seminole Boosters Board of Directors,Ex-Officio,2016-07-01T00:00:00.000000000,2017-05-03T00:00:00.000000000,false
730632,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
106458427,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
730883,Seminole Boosters Board of Directors,Past Chair,1963-01-01T00:00:00.000000000,2021-11-01T00:00:00.000000000,false
721012,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
721012,Seminole Boosters Board of Directors,At-Large,1997-01-01T00:00:00.000000000,1999-12-31T00:00:00.000000000,false
721012,Seminole Boosters Board of Directors,Ex-Officio,1988-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
760696,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
760696,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
773825,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
773872,Seminole Boosters Board of Directors,At-Large,1979-01-01T00:00:00.000000000,1983-12-31T00:00:00.000000000,false
772020,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
725264,Seminole Boosters Board of Directors,At-Large,1986-01-01T00:00:00.000000000,1987-12-31T00:00:00.000000000,false
292609517,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2006-12-31T00:00:00.000000000,true
292609517,Seminole Boosters Board of Directors,Past Chairman,2010-07-01T00:00:00.000000000,,true
741676,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
741676,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2019-08-20T00:00:00.000000000,false
725560,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
725560,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
725664,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
